A,B,C,D,E,F,G,H,J,K,L,M,N,O,P,Q,CLASS
100.1237193,99.77469255,8.922300852,3.931405971,44.12233234,38.04262659,0,0,0,0,0,0,0,0,0,0,0
100.1240747,100.2394022,8.973084819,3.617403725,44.01124498,38.10102957,0,0,0,0,0,0,0,0,0,0,0
99.83882975,100.0412426,8.822497862,3.8250618,43.9812201,38.01001478,0,0,0,0,0,0,0,0,0,0,0
100.0233639,99.99644257,8.808730446,3.717371505,44.07038047,37.94023041,0,0,0,0,0,0,0,0,0,0,0
99.81699927,99.89018888,8.662178875,3.815226434,44.02769663,37.99027257,0,0,0,0,0,0,0,0,0,0,0
99.95235649,99.92957058,8.910947829,3.75553817,44.11900326,38.0756673,0,0,0,0,0,0,0,0,0,0,0
99.97871236,99.97387348,8.768161095,3.766023058,44.23973049,38.18527123,0,0,0,0,0,0,0,0,0,0,0
99.7433958,99.98288255,8.946218653,3.782317572,44.04161496,37.95190264,0,0,0,0,0,0,0,0,0,0,0
100.0674881,100.1517553,8.721992537,3.75755783,44.00862073,38.07944249,0,0,0,0,0,0,0,0,0,0,0
99.90419601,99.99600971,8.657665344,3.954302082,43.97663756,38.0462715,0,0,0,0,0,0,0,0,0,0,0
100.0347905,100.0489892,8.974145496,3.815171165,44.12289309,37.95031259,0,0,0,0,0,0,0,0,0,0,0
99.99625139,99.88486784,8.878327453,3.937374154,43.93547514,38.08847266,0,0,0,0,0,0,0,0,0,0,0
100.2312947,99.91003757,8.648948929,3.791886802,43.95749666,38.03919118,0,0,0,0,0,0,0,0,0,0,0
99.91290771,100.0189806,8.83902054,3.763738012,44.04745331,38.03309723,0,0,0,0,0,0,0,0,0,0,0
100.0541318,99.92609574,8.868972273,3.591021179,44.04008544,38.05879584,0,0,0,0,0,0,0,0,0,0,0
99.97556478,100.0846845,8.666461064,3.94522338,43.95423106,38.00351902,0,0,0,0,0,0,0,0,0,0,0
100.0725099,99.99678157,8.997672675,3.513249789,43.85492763,37.90128105,0,0,0,0,0,0,0,0,0,0,0
100.09368,100.2058693,8.789230188,3.84824494,44.06371263,37.75181282,0,0,0,0,0,0,0,0,0,0,0
99.72473428,99.98454981,8.864574926,3.70695914,43.88355524,38.19410244,0,0,0,0,0,0,0,0,0,0,0
100.2359853,100.1553873,8.740549487,3.931474978,43.98214498,38.17569059,0,0,0,0,0,0,0,0,0,0,0
99.97398653,99.97964968,8.989097863,3.881816732,43.88956842,37.97107579,0,0,0,0,0,0,0,0,0,0,0
100.0262584,100.1817232,8.798549665,3.905099665,44.00966554,38.00721124,0,0,0,0,0,0,0,0,0,0,0
99.98062393,99.94509233,8.878554172,3.732655373,43.87410282,38.14830564,0,0,0,0,0,0,0,0,0,0,0
99.95184391,100.0860132,8.865160929,3.816922524,44.12169611,37.91737256,0,0,0,0,0,0,0,0,0,0,0
100.0833031,99.94519478,8.73678974,3.813455393,43.76832272,37.92167909,0,0,0,0,0,0,0,0,0,0,0
99.95407961,100.005857,8.749577844,3.864461273,43.92223743,38.00348746,0,0,0,0,0,0,0,0,0,0,0
100.2358498,100.0321616,8.807573887,3.806267779,44.11391752,37.94812983,0,0,0,0,0,0,0,0,0,0,0
99.96632039,100.2149231,9.082039254,3.747207664,43.9658684,38.08738624,0,0,0,0,0,0,0,0,0,0,0
100.0343168,100.0480964,8.745081299,4.01101093,43.98653752,38.00944691,0,0,0,0,0,0,0,0,0,0,0
99.86883867,99.97125941,8.777616805,3.812811814,43.94083917,37.83209792,0,0,0,0,0,0,0,0,0,0,0
99.98885387,99.96905703,8.69914123,3.705155375,43.8512083,37.88704287,0,0,0,0,0,0,0,0,0,0,0
99.93527013,99.97775016,8.845974542,3.881941794,44.004558,38.02432443,0,0,0,0,0,0,0,0,0,0,0
99.95628545,100.0456774,8.743358346,3.843015176,44.04094772,37.99528849,0,0,0,0,0,0,0,0,0,0,0
100.0792206,99.80399043,8.866377777,3.780056098,43.75371769,38.03835171,0,0,0,0,0,0,0,0,0,0,0
100.0451925,100.2742137,8.977529743,3.730417184,43.93179648,37.9252191,0,0,0,0,0,0,0,0,0,0,0
100.0784141,99.84174699,8.844232633,3.89028788,44.15664021,38.05404391,0,0,0,0,0,0,0,0,0,0,0
100.1811496,100.0524708,8.965603241,3.735066192,43.96726505,37.89368673,0,0,0,0,0,0,0,0,0,0,0
99.98571426,100.1519551,8.850591834,3.835775226,44.09201952,38.08843693,0,0,0,0,0,0,0,0,0,0,0
100.0436717,99.9637415,9.053130161,3.865319887,44.13703966,38.09123802,0,0,0,0,0,0,0,0,0,0,0
100.0842257,100.1530202,8.889719552,3.883848671,44.03114274,38.085303,0,0,0,0,0,0,0,0,0,0,0
100.1355628,100.0497699,8.807126895,3.786476283,44.18227621,37.73951584,0,0,0,0,0,0,0,0,0,0,0
99.86435961,100.117986,8.919098056,3.783284672,44.09641445,38.0518098,0,0,0,0,0,0,0,0,0,0,0
99.83520316,99.81812058,8.993992727,3.808238259,43.91327028,37.96241908,0,0,0,0,0,0,0,0,0,0,0
100.0466073,99.88896734,8.82354582,3.789040314,44.05052075,38.00614452,0,0,0,0,0,0,0,0,0,0,0
99.89227375,99.94568083,8.830650839,3.672187439,44.07225052,37.7643108,0,0,0,0,0,0,0,0,0,0,0
99.95714653,100.0144327,8.810198475,3.586147405,43.82680496,37.96881785,0,0,0,0,0,0,0,0,0,0,0
99.96706567,100.0340297,8.968882889,3.718487034,43.98990031,37.88376986,0,0,0,0,0,0,0,0,0,0,0
99.93809581,99.99231021,8.768069978,3.708128869,44.06380083,38.17280948,0,0,0,0,0,0,0,0,0,0,0
100.0384421,99.75065146,8.987132715,3.871465034,44.02517874,38.00678201,0,0,0,0,0,0,0,0,0,0,0
100.0100177,100.1592752,8.928149891,3.759320893,43.90155631,38.05310089,0,0,0,0,0,0,0,0,0,0,0
99.99466736,99.85904351,8.890851144,3.786301009,44.0803164,38.085791,0,0,0,0,0,0,0,0,0,0,0
100.1325601,99.97876107,8.965219725,4.048309877,43.96698715,37.95855283,0,0,0,0,0,0,0,0,0,0,0
99.96467609,99.76281035,9.033634984,3.792884923,43.8806475,38.11869749,0,0,0,0,0,0,0,0,0,0,0
99.98579581,100.1107335,8.81235232,3.843943059,44.00216746,37.82263735,0,0,0,0,0,0,0,0,0,0,0
99.97254033,100.0114387,8.790096608,3.766730155,44.21954865,37.84140509,0,0,0,0,0,0,0,0,0,0,0
100.0930757,99.87957174,8.840616673,3.811618156,43.99559892,37.8276484,0,0,0,0,0,0,0,0,0,0,0
99.84268278,100.1923482,8.961697012,3.609489908,44.0312587,37.94889226,0,0,0,0,0,0,0,0,0,0,0
100.0034023,99.93824551,8.916982228,3.859517838,44.09289221,38.11754234,0,0,0,0,0,0,0,0,0,0,0
99.89670711,100.0172483,8.695379241,3.957763027,44.02984836,37.9787067,0,0,0,0,0,0,0,0,0,0,0
100.1340049,100.064712,8.980786596,3.953678201,43.95507876,37.97735628,0,0,0,0,0,0,0,0,0,0,0
100.0799284,100.1361048,8.769338479,3.68046876,43.83922039,37.89645054,0,0,0,0,0,0,0,0,0,0,0
100.1097693,99.935988,8.793012574,3.764398618,44.0960118,38.1595377,0,0,0,0,0,0,0,0,0,0,0
99.99512245,99.90358249,8.810210368,3.936648478,43.92452249,37.91931778,0,0,0,0,0,0,0,0,0,0,0
100.0868581,99.98224835,8.864856386,3.7533455,44.04551268,37.91771227,0,0,0,0,0,0,0,0,0,0,0
100.0822284,100.1351861,8.863217707,3.612196389,44.06636851,37.92124803,0,0,0,0,0,0,0,0,0,0,0
100.2018272,100.0177297,8.818630893,3.764729066,43.94355644,37.97001927,0,0,0,0,0,0,0,0,0,0,0
100.0686357,99.89835375,8.91485871,3.737777957,43.82514088,38.13893976,0,0,0,0,0,0,0,0,0,0,0
99.94376871,99.9889341,8.844689066,4.007604921,43.79352888,37.92800775,0,0,0,0,0,0,0,0,0,0,0
100.0455336,99.91796919,8.790729904,3.738021629,44.07663091,37.91441084,0,0,0,0,0,0,0,0,0,0,0
100.0279932,99.98361688,9.025203914,3.764834035,43.97565312,38.20785004,0,0,0,0,0,0,0,0,0,0,0
100.0295946,100.1005154,9.052039724,3.954420461,43.91837617,37.99977124,0,0,0,0,0,0,0,0,0,0,0
99.93510677,100.0165101,9.028698305,3.814065873,44.04854615,38.1594712,0,0,0,0,0,0,0,0,0,0,0
100.1645336,100.0158896,8.852292717,3.779808144,43.93497437,37.96565987,0,0,0,0,0,0,0,0,0,0,0
99.96997122,99.96477215,8.688122562,3.786909032,44.15963963,38.02966583,0,0,0,0,0,0,0,0,0,0,0
100.0077772,100.2313716,8.861559818,3.61918823,43.96227023,38.18268876,0,0,0,0,0,0,0,0,0,0,0
99.93311329,100.0843254,9.02518134,3.825197027,44.02157395,38.01370576,0,0,0,0,0,0,0,0,0,0,0
100.0824642,99.93193044,8.880317475,3.756066579,44.10941347,37.90115752,0,0,0,0,0,0,0,0,0,0,0
99.93204594,99.99152004,8.847495884,3.882159405,44.12694623,37.87865259,0,0,0,0,0,0,0,0,0,0,0
100.052154,100.2502856,8.961704858,3.832678554,43.80898996,37.72689398,0,0,0,0,0,0,0,0,0,0,0
99.89487624,99.9984292,8.863011198,3.671440669,44.08757925,37.96029078,0,0,0,0,0,0,0,0,0,0,0
100.1679482,99.73141157,8.793513706,3.742684923,43.90341832,38.08755695,0,0,0,0,0,0,0,0,0,0,0
99.89292488,100.0714637,8.858457763,3.934312006,44.01705064,38.1414601,0,0,0,0,0,0,0,0,0,0,0
99.93698371,99.95903856,8.887745548,3.811276645,44.02146127,38.03376031,0,0,0,0,0,0,0,0,0,0,0
99.98151273,99.94865476,8.702451548,3.737881861,44.0157098,38.13247136,0,0,0,0,0,0,0,0,0,0,0
99.92365299,100.0184187,8.944878959,3.64484751,44.06091961,38.04812934,0,0,0,0,0,0,0,0,0,0,0
99.98299851,99.81429513,8.687343413,3.765587762,43.93738394,38.09672564,0,0,0,0,0,0,0,0,0,0,0
100.0791678,99.91612627,9.02772901,3.750233269,44.13945897,38.00011365,0,0,0,0,0,0,0,0,0,0,0
100.0774076,99.97687377,8.900669594,3.716741756,44.10595659,37.94140362,0,0,0,0,0,0,0,0,0,0,0
99.89124603,99.92839406,8.863585531,3.695573538,44.14557139,38.13081387,0,0,0,0,0,0,0,0,0,0,0
99.96775274,99.98317515,8.812482208,3.83233429,44.13549668,37.89850655,0,0,0,0,0,0,0,0,0,0,0
99.89984197,99.83012845,8.92030533,3.810249847,43.93684616,38.05309974,0,0,0,0,0,0,0,0,0,0,0
99.98097103,99.93126085,8.82709494,3.890378718,43.99653227,37.83537914,0,0,0,0,0,0,0,0,0,0,0
99.97682463,100.1556166,8.710472565,3.769126677,43.88089882,38.12630785,0,0,0,0,0,0,0,0,0,0,0
99.87937618,100.045197,8.806699079,3.913387805,43.78897693,37.95019501,0,0,0,0,0,0,0,0,0,0,0
100.1399202,100.0201179,8.790008172,3.91786094,43.9844305,38.00848026,0,0,0,0,0,0,0,0,0,0,0
99.84033716,100.0311734,8.867453516,3.783295071,44.07194704,38.06884096,0,0,0,0,0,0,0,0,0,0,0
99.96998066,99.82857651,8.869684301,3.822814553,43.97841525,38.03068547,0,0,0,0,0,0,0,0,0,0,0
99.9692118,100.0279571,8.817945728,3.801780634,43.93839453,37.83580306,0,0,0,0,0,0,0,0,0,0,0
99.88574808,99.88124707,8.937245082,3.741586313,43.84290231,38.07075499,0,0,0,0,0,0,0,0,0,0,0
100.1657358,100.1327404,8.814834035,3.844936785,44.02019633,38.00821449,0,0,0,0,0,0,0,0,0,0,0
99.99841935,100.03235,8.876009124,3.823350848,43.9132835,38.00314938,0,0,0,0,0,0,0,0,0,0,0
99.80843829,99.92945544,8.939565456,3.734043013,43.92148381,38.10668912,0,0,0,0,0,0,0,0,0,0,0
99.86751419,99.85489983,8.906264294,3.640612564,44.07326516,38.10981077,0,0,0,0,0,0,0,0,0,0,0
99.89746612,99.96640204,8.885172576,3.876383093,44.08411074,38.02688175,0,0,0,0,0,0,0,0,0,0,0
99.91068721,99.97913053,8.976744157,3.81690828,43.9701017,38.09861797,0,0,0,0,0,0,0,0,0,0,0
100.1241429,99.98086439,8.908419121,3.893976346,44.13659925,37.86574114,0,0,0,0,0,0,0,0,0,0,0
99.97516298,99.97136149,8.878094559,3.832693228,44.09226984,37.93188809,0,0,0,0,0,0,0,0,0,0,0
100.075324,100.04937,8.873865494,3.716821386,44.02678083,37.92070453,0,0,0,0,0,0,0,0,0,0,0
100.0199917,99.96116582,8.699282214,3.807766499,44.09476019,37.98827756,0,0,0,0,0,0,0,0,0,0,0
99.91132573,100.1177021,8.758887691,3.864916588,43.79680926,37.90162251,0,0,0,0,0,0,0,0,0,0,0
100.0507005,99.7448009,8.843731401,3.846336027,43.94514954,38.09084041,0,0,0,0,0,0,0,0,0,0,0
100.0974255,100.0709684,8.975929247,3.886391493,44.04924641,38.24256617,0,0,0,0,0,0,0,0,0,0,0
99.92163394,100.218311,8.982346766,3.87742299,44.09545288,38.06310026,0,0,0,0,0,0,0,0,0,0,0
100.0307999,100.1044351,8.907995758,3.822648905,43.96727773,37.88816312,0,0,0,0,0,0,0,0,0,0,0
100.1037726,99.99404841,8.891097328,3.78392266,43.91181684,37.96029719,0,0,0,0,0,0,0,0,0,0,0
100.0422347,99.97593478,8.949124856,3.793083287,43.90228154,38.00976779,0,0,0,0,0,0,0,0,0,0,0
100.0558358,99.83076345,8.62049722,3.830159869,43.96443978,37.89952311,0,0,0,0,0,0,0,0,0,0,0
100.056216,99.99606407,8.822557082,3.877486473,44.19137563,38.00139336,0,0,0,0,0,0,0,0,0,0,0
99.98778979,99.84165962,8.846302391,3.77121725,44.1532064,38.07505312,0,0,0,0,0,0,0,0,0,0,0
100.0534928,99.95723953,8.822543189,3.792059734,44.16730281,38.20693007,0,0,0,0,0,0,0,0,0,0,0
99.92441615,99.99573378,8.872398302,3.695989883,43.93015204,38.10592741,0,0,0,0,0,0,0,0,0,0,0
100.2761477,99.91154612,8.906269014,3.797679701,43.98036062,37.94500173,0,0,0,0,0,0,0,0,0,0,0
100.1323792,99.82423933,8.866258472,3.590020043,43.96691617,37.96673962,0,0,0,0,0,0,0,0,0,0,0
99.93758805,100.0490968,8.732401811,3.93459259,44.14197218,38.02208263,0,0,0,0,0,0,0,0,0,0,0
99.99973745,99.81852794,8.884994137,3.920939637,44.0684364,38.14595676,0,0,0,0,0,0,0,0,0,0,0
99.85149189,99.95215619,8.839144979,4.084213148,44.06717797,37.86703132,0,0,0,0,0,0,0,0,0,0,0
100.0017543,100.0304742,8.967345754,3.600055902,44.00307753,37.84384668,0,0,0,0,0,0,0,0,0,0,0
100.1637594,100.0179998,8.823480953,3.895341722,44.07510299,38.13808942,0,0,0,0,0,0,0,0,0,0,0
99.8312337,100.122832,8.91564563,3.74577135,43.86521342,37.91841956,0,0,0,0,0,0,0,0,0,0,0
99.86235591,99.94780548,8.764156814,3.804404569,44.03152381,38.10718908,0,0,0,0,0,0,0,0,0,0,0
99.85705617,99.8463055,8.901970612,3.848774808,43.76842621,38.05313785,0,0,0,0,0,0,0,0,0,0,0
99.79186624,100.0738634,8.749278548,3.790690736,44.13895876,37.98164362,0,0,0,0,0,0,0,0,0,0,0
100.0558779,100.1293684,8.921753975,3.670431504,43.92556264,37.99015643,0,0,0,0,0,0,0,0,0,0,0
100.193767,100.0717141,8.873353834,3.792365929,43.90071402,37.85913663,0,0,0,0,0,0,0,0,0,0,0
100.0614283,100.0066627,8.867537493,3.648439576,43.98601194,37.98627547,0,0,0,0,0,0,0,0,0,0,0
99.91141275,99.92729464,9.008175593,4.052004736,44.05979982,38.0046351,0,0,0,0,0,0,0,0,0,0,0
100.0821351,100.0682125,8.819933178,3.779492029,44.05994385,38.07146907,0,0,0,0,0,0,0,0,0,0,0
100.0205946,99.99270219,8.821695962,3.766958009,43.95075707,38.11117104,0,0,0,0,0,0,0,0,0,0,0
99.92532702,100.2077394,8.807462462,3.689987653,43.8390725,38.02616989,0,0,0,0,0,0,0,0,0,0,0
100.0127573,99.93282625,8.925648984,3.764134139,44.20485975,37.81708994,0,0,0,0,0,0,0,0,0,0,0
99.98484978,99.92516396,8.770954085,3.793861615,43.70404445,37.78471498,0,0,0,0,0,0,0,0,0,0,0
99.85749486,99.9118841,8.880838086,3.844370209,43.84307945,37.99687515,0,0,0,0,0,0,0,0,0,0,0
100.0078204,100.0500943,8.731565038,3.754182785,44.07625172,38.01470874,0,0,0,0,0,0,0,0,0,0,0
99.86445666,99.91864855,8.866647283,3.671370923,44.04599672,37.90557965,0,0,0,0,0,0,0,0,0,0,0
100.1567959,99.98272996,8.837958986,3.746069977,43.8948269,37.78733833,0,0,0,0,0,0,0,0,0,0,0
100.0214249,99.94648862,8.849321083,3.787921149,43.9574804,38.00163889,0,0,0,0,0,0,0,0,0,0,0
100.0889818,100.0572921,8.902248937,3.719769696,43.75727392,37.99298978,0,0,0,0,0,0,0,0,0,0,0
100.0156111,99.96139096,8.838895884,3.865142298,43.85069258,37.89637182,0,0,0,0,0,0,0,0,0,0,0
100.3070621,99.98370427,8.915122201,3.875326666,43.99603739,37.9138984,0,0,0,0,0,0,0,0,0,0,0
99.81452737,99.97356902,8.80528756,3.863728178,44.08398286,37.88644362,0,0,0,0,0,0,0,0,0,0,0
99.76083335,99.75871871,8.861200559,3.844381545,43.99972089,37.98751912,0,0,0,0,0,0,0,0,0,0,0
99.88516124,100.1363968,9.070006335,3.796815199,43.91128215,38.01906315,0,0,0,0,0,0,0,0,0,0,0
99.98550081,100.0734146,8.799706754,3.587095103,44.04522558,37.80174655,0,0,0,0,0,0,0,0,0,0,0
99.72371816,100.1311443,8.866652771,3.851722219,44.14564127,38.08037267,0,0,0,0,0,0,0,0,0,0,0
99.95566424,99.91207985,8.923740204,3.695427988,44.01149842,37.99981642,0,0,0,0,0,0,0,0,0,0,0
99.96432339,99.81410675,8.901119189,3.734475739,44.06124107,38.14591013,0,0,0,0,0,0,0,0,0,0,0
99.93665794,100.0680748,8.952656271,3.76051258,43.92976321,37.99316655,0,0,0,0,0,0,0,0,0,0,0
100.0684459,99.8924386,8.920096846,3.722350796,44.1016703,37.94124663,0,0,0,0,0,0,0,0,0,0,0
100.1347481,100.0398042,8.897210017,3.656663005,44.0042836,37.97636562,0,0,0,0,0,0,0,0,0,0,0
99.84022583,99.96910817,8.835424478,3.730892715,44.10532894,38.2019361,0,0,0,0,0,0,0,0,0,0,0
100.1252138,100.0452815,8.940273693,3.678526597,44.1322104,38.09499656,0,0,0,0,0,0,0,0,0,0,0
100.2156067,99.96954744,8.942288333,3.81379319,44.03398209,37.96684511,0,0,0,0,0,0,0,0,0,0,0
100.0399864,99.82004842,8.8532057,3.856932557,43.94673336,37.93180045,0,0,0,0,0,0,0,0,0,0,0
100.1336167,100.1792437,8.986044535,3.767486921,43.93602973,37.91324527,0,0,0,0,0,0,0,0,0,0,0
100.0087242,99.89542402,9.10133309,3.672380139,44.0718321,37.9035397,0,0,0,0,0,0,0,0,0,0,0
99.95341975,99.96799952,8.777860969,3.801778328,44.06403996,38.00565716,0,0,0,0,0,0,0,0,0,0,0
99.95453964,99.98992299,8.745038135,3.790276957,44.08194076,38.06734208,0,0,0,0,0,0,0,0,0,0,0
99.87799519,99.81052782,8.964253509,3.720009534,44.01891723,37.99793417,0,0,0,0,0,0,0,0,0,0,0
100.2645667,100.0407474,8.731380549,3.81097151,43.96771275,37.94567104,0,0,0,0,0,0,0,0,0,0,0
100.0579553,100.0384253,8.661689868,3.821088834,43.9386285,38.04077896,0,0,0,0,0,0,0,0,0,0,0
99.95724144,100.0982309,8.883994707,3.874959846,43.95304268,37.97314373,0,0,0,0,0,0,0,0,0,0,0
99.75836192,99.95727532,8.733410121,3.788002096,43.92453727,37.96346597,0,0,0,0,0,0,0,0,0,0,0
100.2000714,99.90498569,8.83011943,3.863022472,44.17521648,37.90679913,0,0,0,0,0,0,0,0,0,0,0
100.0831999,99.94879811,8.873527313,3.548415992,44.14682517,37.91856219,0,0,0,0,0,0,0,0,0,0,0
100.0930661,99.95837063,8.694819151,3.754388628,43.98206997,38.02333171,0,0,0,0,0,0,0,0,0,0,0
100.0316465,100.0803243,8.840031902,3.800557326,44.12969349,38.05734201,0,0,0,0,0,0,0,0,0,0,0
100.1219344,100.0769587,8.870954203,3.734813967,43.93408936,38.07328703,0,0,0,0,0,0,0,0,0,0,0
99.99299966,100.0090983,8.970390215,3.762304529,43.92342376,37.85224139,0,0,0,0,0,0,0,0,0,0,0
99.93803571,99.88738227,8.833044335,3.870147749,44.03012788,37.95833303,0,0,0,0,0,0,0,0,0,0,0
99.84783898,100.2515447,9.02948543,3.669745051,43.98782461,38.12266512,0,0,0,0,0,0,0,0,0,0,0
100.1714302,99.97581224,8.720442401,3.81486428,44.12219823,37.82371209,0,0,0,0,0,0,0,0,0,0,0
100.0194716,99.87532816,8.927372018,3.776633465,43.91754546,38.00556707,0,0,0,0,0,0,0,0,0,0,0
100.0141825,99.96988354,9.027393116,3.883033225,43.84496146,37.89432488,0,0,0,0,0,0,0,0,0,0,0
99.89807008,99.88905225,8.821868715,3.825867735,43.938729,38.01785557,0,0,0,0,0,0,0,0,0,0,0
100.1644917,99.94521045,8.704485684,3.889225351,43.92999029,37.95163953,0,0,0,0,0,0,0,0,0,0,0
99.9014653,100.0167653,8.809917222,3.884050056,44.10324153,37.86992118,0,0,0,0,0,0,0,0,0,0,0
100.0148741,100.0953009,8.634495771,3.728690768,44.08773305,37.77406652,0,0,0,0,0,0,0,0,0,0,0
99.9216987,99.99396345,8.931655616,4.134399325,43.91880553,37.85264986,0,0,0,0,0,0,0,0,0,0,0
99.9864203,100.0374317,8.911626619,3.872615791,43.88200223,37.88199301,0,0,0,0,0,0,0,0,0,0,0
99.90200224,100.0394566,8.809361466,3.721134612,44.04870371,37.96046249,0,0,0,0,0,0,0,0,0,0,0
99.88940707,99.9978819,8.935862641,3.790909864,44.01131392,38.0986822,0,0,0,0,0,0,0,0,0,0,0
99.97532885,100.0377487,8.779819717,3.739605081,44.07099253,38.06044703,0,0,0,0,0,0,0,0,0,0,0
100.0118476,100.1543668,9.024425363,3.793437737,43.86226751,38.05677014,0,0,0,0,0,0,0,0,0,0,0
100.0163965,99.96687631,8.84105026,3.99536431,43.94799633,37.62017903,0,0,0,0,0,0,0,0,0,0,0
99.86021398,99.99158739,8.905974276,3.758746134,43.90203694,37.9220178,0,0,0,0,0,0,0,0,0,0,0
100.0874154,100.033328,8.930910013,3.642248094,43.92529216,38.08767423,0,0,0,0,0,0,0,0,0,0,0
100.1142775,100.1647141,8.92945893,3.651274692,44.08773437,37.79592655,0,0,0,0,0,0,0,0,0,0,0
99.97339805,100.1483035,8.940953064,3.881515406,44.0652414,37.82504488,0,0,0,0,0,0,0,0,0,0,0
99.92210016,100.0768785,8.88429384,3.882430001,44.10504208,38.01943506,0,0,0,0,0,0,0,0,0,0,0
100.1896324,99.93748309,8.731536759,3.847337624,44.05378772,37.96304649,0,0,0,0,0,0,0,0,0,0,0
99.97028245,99.89345177,8.948017808,3.781918136,44.09025403,37.88622339,0,0,0,0,0,0,0,0,0,0,0
100.000662,100.1734891,8.81466723,3.743683953,44.06001375,37.95706385,0,0,0,0,0,0,0,0,0,0,0
100.0374721,99.9016678,8.756654025,3.773684144,44.07958815,37.99535832,0,0,0,0,0,0,0,0,0,0,0
100.0908891,99.89297771,8.506092912,3.844623231,43.85476428,38.12049687,0,0,0,0,0,0,0,0,0,0,0
100.2385132,100.0668781,9.006426407,3.858207408,43.93545347,38.00718259,0,0,0,0,0,0,0,0,0,0,0
99.97705794,99.85100932,8.702201853,3.859005845,44.13313088,37.91147845,0,0,0,0,0,0,0,0,0,0,0
99.97005216,99.95157877,8.70445509,3.635404014,44.13832033,38.21236158,0,0,0,0,0,0,0,0,0,0,0
99.92894991,100.0143665,8.888707885,3.755581577,43.90714325,38.06789593,0,0,0,0,0,0,0,0,0,0,0
99.99128255,100.1319037,8.962671065,3.840730542,43.82923478,38.09396147,0,0,0,0,0,0,0,0,0,0,0
99.9449912,99.92209482,8.842296827,4.032466645,44.12485144,37.90859861,0,0,0,0,0,0,0,0,0,0,0
99.98143392,100.060108,8.845754878,3.707462642,44.08837081,38.11768632,0,0,0,0,0,0,0,0,0,0,0
99.94427292,99.82790709,8.808450549,3.634944863,44.05126923,37.98958396,0,0,0,0,0,0,0,0,0,0,0
99.77911786,100.0979773,8.931415718,3.910979454,44.0947586,38.00391372,0,0,0,0,0,0,0,0,0,0,0
99.98398904,99.97732039,8.703264241,3.723595196,43.95201287,37.97488972,0,0,0,0,0,0,0,0,0,0,0
99.95324987,99.91630168,8.769956952,3.683539557,44.05605478,38.01446962,0,0,0,0,0,0,0,0,0,0,0
100.078702,99.96935538,8.812891965,3.751700628,43.94273986,38.17416676,0,0,0,0,0,0,0,0,0,0,0
100.0090213,99.91590552,8.846931639,3.904011883,44.17227574,37.98904308,0,0,0,0,0,0,0,0,0,0,0
99.94155712,99.84478281,8.847095714,3.852826293,44.23465066,37.95658634,0,0,0,0,0,0,0,0,0,0,0
100.1197083,99.92352741,8.914293096,3.762746275,44.04710694,37.90046593,0,0,0,0,0,0,0,0,0,0,0
100.1561813,100.1403535,8.938264415,3.984844831,44.07368765,38.09767754,0,0,0,0,0,0,0,0,0,0,0
99.97362403,100.0560147,8.90550682,3.822301387,44.11344726,38.01255308,0,0,0,0,0,0,0,0,0,0,0
99.99260826,99.9252832,8.851365232,3.888825708,44.04263796,37.98543814,0,0,0,0,0,0,0,0,0,0,0
99.88845475,99.98041552,8.952494613,3.920417481,43.91753382,38.15283804,0,0,0,0,0,0,0,0,0,0,0
99.88754787,100.044952,8.785095048,3.624974318,43.95984754,37.83094236,0,0,0,0,0,0,0,0,0,0,0
99.92691418,100.1056634,8.838027449,3.869065716,43.7360459,37.96172784,0,0,0,0,0,0,0,0,0,0,0
99.95385668,99.91756468,8.807761489,3.79013619,43.95947232,38.24314719,0,0,0,0,0,0,0,0,0,0,0
99.98773552,99.89178611,8.934373263,3.764015841,44.01075065,37.93864159,0,0,0,0,0,0,0,0,0,0,0
99.99636843,99.96830533,8.872869641,3.928843293,43.99602771,38.21036405,0,0,0,0,0,0,0,0,0,0,0
99.90379514,100.1513057,8.842650196,3.690699959,44.01508147,38.01739479,0,0,0,0,0,0,0,0,0,0,0
99.85002797,99.93061497,8.871426632,3.869933898,44.02834936,37.99445772,0,0,0,0,0,0,0,0,0,0,0
100.108279,100.0504082,8.666006257,3.712224083,43.9258167,38.05157253,0,0,0,0,0,0,0,0,0,0,0
99.88529615,100.1701584,8.97260635,3.773288646,43.90033609,38.13154607,0,0,0,0,0,0,0,0,0,0,0
99.97852199,100.0621731,8.934275125,3.62671076,43.97435954,38.0062888,0,0,0,0,0,0,0,0,0,0,0
100.0351628,99.95625048,8.99724194,3.849793061,44.17302793,38.0247373,0,0,0,0,0,0,0,0,0,0,0
100.1106914,100.1316059,8.830394365,3.920667222,44.04105204,38.03602388,0,0,0,0,0,0,0,0,0,0,0
100.0950199,100.0060116,8.759730419,3.757202276,43.91340292,37.82525193,0,0,0,0,0,0,0,0,0,0,0
100.0044465,99.89454872,8.700303789,4.039753516,43.91038085,37.98428851,0,0,0,0,0,0,0,0,0,0,0
99.95642265,100.0430083,9.087173532,3.658569755,43.91541297,37.89616796,0,0,0,0,0,0,0,0,0,0,0
